index,smiles,canonical_smiles,fold
3928,COCC1COC(=O)N1,COCC1COC(=O)N1,0
3929,CCC1=CCC2CC12O,CCC1=CCC2CC12O,2
3930,Cc1c[nH]nc(c1=O)N,Cc1c[nH]nc(N)c1=O,1
3931,CC1C2C1C1(CN21)C#N,CC1C2C1C1(C#N)CN21,1
3932,N=COC12CC1C1CC21,N=COC12CC1C1CC12,2
3933,Cc1cc(=O)cc(o1)N,Cc1cc(=O)cc(N)o1,3
3934,CC(O)(CCC#C)C#N,C#CCCC(C)(O)C#N,4
3935,O=C1CCC=CC1C#C,C#CC1C=CCCC1=O,2
3936,Cc1c(ncc(n1)N)N,Cc1nc(N)cnc1N,4
3937,CC1=CC2CC1(O)C2,CC1=CC2CC1(O)C2,4
3938,O=CC1CCC2CN1C2,O=CC1CCC2CN1C2,4
3939,CC1=CC2CN2CC1=O,CC1=CC2CN2CC1=O,0
3940,CCC1C(C=O)N1CC,CCC1C(C=O)N1CC,4
3941,OCC(O)C12CN(C1)C2,OCC(O)C12CN(C1)C2,3
3942,CCC12CC1N1CC21,CCC12CC1N1CC12,2
3943,CCc1cn(cn1)C,CCc1cn(C)cn1,4
3944,CC12CC1OC(=N)O2,CC12CC1OC(=N)O2,1
3945,NC(C#N)C1(CO1)C#N,N#CC(N)C1(C#N)CO1,0
3946,OCC1OCOC1C=O,O=CC1OCOC1CO,2
3947,c1c(nc(c(n1)F)O)N,Nc1cnc(F)c(O)n1,3
3948,CC1(CN1)C1=CNN=C1,CC1(c2cn[nH]c2)CN1,3
3949,COC1(C)C(C)C1(C)C,COC1(C)C(C)C1(C)C,4
3950,OCCC1COC(=O)C1,O=C1CC(CCO)CO1,0
3951,C1COC(=O)CN1C=O,O=CN1CCOC(=O)C1,2
3952,CCC1CCC(=O)NC1,CCC1CCC(=O)NC1,4
3953,CCCC1C2OC2C1C,CCCC1C(C)C2OC12,2
3954,NC1=NOC(=N)C(=N)N1,N=c1[nH]c(N)noc1=N,4
3955,c1coc2c1CCC2=O,O=C1CCc2ccoc21,4
3956,OC1C(C#N)C1C#N,N#CC1C(O)C1C#N,3
3957,ON=C1C2CC1OCO2,ON=C1C2CC1OCO2,2
3958,CCOCCOC=N,CCOCCOC=N,4
3959,CC1(CC(C1)=NO)C=O,CC1(C=O)CC(=NO)C1,2
3960,C1C2CC3CC12CCO3,C1CC23CC(CC2C3)O1,1
3961,CCCCN1C(C)C1C,CCCCN1C(C)C1C,4
3962,CC1C2N1C(C#C)C2=O,C#CC1C(=O)C2C(C)N12,3
3963,C1C2CC3C4C2C1N34,C1C2CC3C4C2C1N34,0
3964,CCN1CC(C)NC1=O,CCN1CC(C)NC1=O,0
3965,CC1CC(=NO)C(=N)O1,CC1CC(=NO)C(=N)O1,2
3966,N#CCC1C2C3CN1C23,N#CCC1C2C3CN1C32,1
3967,CC1(OCC1C#N)C#N,CC1(C#N)OCC1C#N,0
3968,CC1C=C2CNC2C1=O,CC1C=C2CNC2C1=O,4
3969,C1C=CC=CC2OC12,C1=CCC2OC2C=C1,1
3970,CC1C2COC(=O)NC12,CC1C2COC(=O)NC12,0
3971,CC1(CN=COCO1)C,CC1(C)CN=COCO1,0
3972,C1CC12CC(=O)OC2,O=C1CC2(CC2)CO1,2
3973,CC12C=CCC1NC2=O,CC12C=CCC1NC2=O,0
3974,CC1CCOC11CCC1,CC1CCOC12CCC2,0
3975,c1cc-2cncc2[nH]c1,c1c[nH]c2cncc-2c1,1
3976,O=C1CC(C=C1)C#N,N#CC1C=CC(=O)C1,2
3977,Cc1c([nH]cn1)OC,COc1[nH]cnc1C,0
3978,CC12CC3(O)COC1C23,CC12CC3(O)COC1C32,2
3979,CC(C)C1(C)C2CC1C2,CC(C)C1(C)C2CC1C2,3
3980,CC1CN1CC1CCO1,CC1CN1CC1CCO1,3
3981,CN1C(C(N)=O)C1(C)C,CN1C(C(N)=O)C1(C)C,0
3982,c1[nH]nc(n1)N2CC2,c1nc(N2CC2)n[nH]1,2
3983,C#CC1=CC2CC1CO2,C#CC1=CC2CC1CO2,3
3984,N=C1ON=CC(=N1)C#C,C#Cc1cnoc(=N)n1,2
3985,CC12CN1C1(C)COC21,CC12COC1C1(C)CN21,0
3986,C1CC2C=CCOC2=N1,C1=CC2CCN=C2OC1,3
3987,CC12OC3(C)C1COC23,CC12OC3(C)C1COC23,0
3988,CC1(CC(=O)C1O)C#C,C#CC1(C)CC(=O)C1O,3
3989,CCC12CC1(C)OC2=N,CCC12CC1(C)OC2=N,0
3990,CC1CC(O)C1CO,CC1CC(O)C1CO,4
3991,NC(=O)CC12CC(C1)O2,NC(=O)CC12CC(C1)O2,4
3992,O=CC12CC1OC(=O)C2,O=CC12CC(=O)OC1C2,3
3993,CC1(N)C2NC(=N)C12O,CC1(N)C2NC(=N)C21O,0
3994,CC1(CO1)C1CC1,CC1(C2CC2)CO1,1
3995,CCc1coc(=O)o1,CCc1coc(=O)o1,1
3996,CC(O)C1(CC#N)CO1,CC(O)C1(CC#N)CO1,0
3997,C1CC23COC4C(C24)C13,C1CC23COC4C(C12)C43,3
3998,C(CO)N=CNC=O,O=CNC=NCCO,4
3999,COCc1cc(co1)N,COCc1cc(N)co1,0
4000,C1OC2=NCCC3C1N23,C1CC2C3COC(=N1)N23,1
4001,N=C1NC(CO1)C#C,C#CC1COC(=N)N1,4
4002,C[NH2+]CC1NC1C([O-])=O,C[NH2+]CC1NC1C(=O)[O-],2
4003,OC12CC1(OCC2)C#C,C#CC12CC1(O)CCO2,0
4004,C1CC2=CC3OC3C2O1,C1=C2CCOC2C2OC12,3
4005,CC(C)C12CC(C1)C2,CC(C)C12CC(C1)C2,1
4006,N=C1OCCCCC1=O,N=C1OCCCCC1=O,3
4007,C1CNC(=O)CNC1=O,O=C1CCNC(=O)CN1,1
4008,CC1C2CC1(CC#N)O2,CC1C2CC1(CC#N)O2,4
4009,OC1CCOC(=O)NC1,O=C1NCC(O)CCO1,4
4010,OC1C2C3N2C(=O)C13O,O=C1N2C3C(O)C1(O)C32,3
4011,CC1=CCC(=O)CC1,CC1=CCC(=O)CC1,2
4012,CC(C)C1=CNC(=N)O1,CC(C)c1c[nH]c(=N)o1,1
4013,CC1(CC#C)OC1C=O,C#CCC1(C)OC1C=O,3
4014,c1c2c(on1)NC=NC2,C1=NCc2cnoc2N1,3
4015,CC(C#C)C1CC1C=O,C#CC(C)C1CC1C=O,4
4016,C1CN=C(OC1)C#N,N#CC1=NCCCO1,2
4017,CCCC1C2C3OC2C13,CCCC1C2C3OC2C13,2
4018,OC1C2C=CC1C2C=O,O=CC1C2C=CC1C2O,4
4019,c1cn(cc1N)CC#N,N#CCn1ccc(N)c1,4
4020,OC1CC1C1=CN=NN1,OC1CC1c1cnn[nH]1,0
4021,CC(C)(CC#C)CC#N,C#CCC(C)(C)CC#N,2
4022,CN=C1CC(O1)C1CO1,CN=C1CC(C2CO2)O1,1
4023,N=C1OCCC(=O)C=C1,N=C1C=CC(=O)CCO1,0
4024,CCC1(C=O)C2CCN12,CCC1(C=O)C2CCN21,2
4025,CC1(C)C2CCC1OC2,CC1(C)C2CCC1OC2,3
4026,C(CO)C(=O)CCO,O=C(CCO)CCO,3
4027,CCC1COC1=NC,CCC1COC1=NC,1
4028,C(CO)C(CCO)O,OCCC(O)CCO,4
4029,CC(C#N)C1COC1=O,CC(C#N)C1COC1=O,4
4030,COC1(CC1C)C1CN1,COC1(C2CN2)CC1C,4
4031,c1nc(c(n1C=O)O)O,O=Cn1cnc(O)c1O,0
4032,CC1=NNC(=N)C=C1F,Cc1n[nH]c(=N)cc1F,1
4033,CCC12C3C4C3C1C24,CCC12C3C4C3C1C42,0
4034,COC(C)C1NC1CO,COC(C)C1NC1CO,3
4035,CC1CC=CC=CC1C,CC1C=CC=CCC1C,4
4036,OC1CCC1CC#C,C#CCC1CCC1O,0
4037,CC(=O)CNC(=O)C,CC(=O)CNC(C)=O,4
4038,CC1C2CC(=O)CN12,CC1C2CC(=O)CN12,1
4039,CC(C)(C)N=C(C=O)N,CC(C)(C)N=C(N)C=O,4
4040,OC(C#C)C1(CN1)C#C,C#CC(O)C1(C#C)CN1,0
4041,OC1COCCOC1=N,N=C1OCCOCC1O,2
4042,N#CC12CN3CC3C1N2,N#CC12CN3CC3C1N2,2
4043,CC1CN2N=C(O)C=C12,CC1Cn2nc(O)cc21,4
4044,Cc1cc2ccoc2o1,Cc1cc2ccoc2o1,2
4045,CC1C2COC12CC=O,CC1C2COC12CC=O,1
4046,C1C2C=CCC=CC12,C1=CC2CC2C=CC1,1
4047,c1c2n(nn1)CC23CC3,c1nnn2c1C1(CC1)C2,3
4048,C#CC1=CC2OC3C2C13,C#CC1=CC2OC3C1C23,4
4049,CC12CC1C(=O)C2C#C,C#CC1C(=O)C2CC12C,3
4050,CC(C)C1(CC1)CC=O,CC(C)C1(CC=O)CC1,0
4051,C1C2C1C1CC2OC=N1,C1=NC2CC(O1)C1CC21,1
4052,C1C2CCC3=C2N1C=N3,c1nc2c3n1CC3CC2,0
4053,CC1OC2C(CC#C)C12,C#CCC1C2OC(C)C12,2
4054,Cc1c(ocn1)CC#N,Cc1ncoc1CC#N,2
4055,c1conc1NC=O,O=CNc1ccon1,2
4056,C1CC2CC=CCC2O1,C1=CCC2OCCC2C1,4
4057,O=C1CCN2CC2C=C1,O=C1C=CC2CN2CC1,4
4058,CC(CO)CNCC#N,CC(CO)CNCC#N,0
4059,CC1(C)OC1C1COC1,CC1(C)OC1C1COC1,2
4060,CC#CCCC#C,C#CCCC#CC,4
4061,CC1OCC1C(C)(C)C,CC1OCC1C(C)(C)C,4
4062,CCC1(CO)C2CCC12,CCC1(CO)C2CCC21,1
4063,CC(CO)C1(C)CN1C,CC(CO)C1(C)CN1C,3
4064,CCC1CC2(C)CC2O1,CCC1CC2(C)CC2O1,2
4065,N=COC1(CC#C)CC1,C#CCC1(OC=N)CC1,4
4066,OC1CNC2(CC12)C#N,N#CC12CC1C(O)CN2,2
4067,CC1OC1(C#N)C1CN1,CC1OC1(C#N)C1CN1,0
4068,OC1C(=O)N2CC12C#C,C#CC12CN1C(=O)C2O,4
4069,OC1CC(C1)NC=O,O=CNC1CC(O)C1,4
4070,CCOCC(=N)NC=O,CCOCC(=N)NC=O,0
4071,CC1=CN=C(O)NC1=N,Cc1cnc(O)[nH]c1=N,2
4072,N=C1OC2CC2(O1)C=O,N=C1OC2CC2(C=O)O1,0
4073,OC12CCC3C(C13)C2=O,O=C1C2C3CCC1(O)C32,4
4074,CC(O)C(=N)NC=O,CC(O)C(=N)NC=O,0
4075,CCCC12CC1CC=C2,CCCC12C=CCC1C2,0
4076,NC1(C#N)C2CC1C2O,N#CC1(N)C2CC1C2O,4
4077,CC1(O)CC1(C)C=O,CC1(O)CC1(C)C=O,3
4078,CC12CCC(OC1=N)O2,CC12CCC(OC1=N)O2,0
4079,CNc1cc(cn1C)N,CNc1cc(N)cn1C,2
4080,CCN(C)C1(CC1)C#N,CCN(C)C1(C#N)CC1,0
4081,C1C2CC1C1=C2NC=N1,c1nc2c([nH]1)C1CC2C1,2
4082,OC1CCC1C1CC1,OC1CCC1C1CC1,2
4083,CC(=O)C(C=O)C#C,C#CC(C=O)C(C)=O,2
4084,CC1OCC2C3CC1N23,CC1OCC2C3CC1N23,0
4085,OC1C2NC2C1C1CO1,OC1C2NC2C1C1CO1,0
4086,CC1CCCC1C,CC1CCCC1C,2
4087,OCC1NC1C#N,N#CC1NC1CO,4
4088,ON=C1C(O)CC11CC1,ON=C1C(O)CC12CC2,2
4089,CC(C)(C)C1CC2CN12,CC(C)(C)C1CC2CN21,1
4090,CCN1C2CC2OC1=O,CCN1C(=O)OC2CC21,1
4091,CN1C(=N)ON=C1C#N,Cn1c(C#N)noc1=N,2
4092,O=CN1C2CC(=O)C12,O=CN1C2CC(=O)C21,2
4093,CC1N(C)C1(CN)C#N,CC1N(C)C1(C#N)CN,0
4094,CN1C2CCC2C1C#N,CN1C(C#N)C2CCC21,0
4095,[N-]1[NH+]=CN=C2C=CN=C12,c1cc2nc[nH+][n-]c-2n1,0
4096,OCCC1C2C3C1CN23,OCCC1C2CN3C1C23,0
4097,CNc1coc(=O)cn1,CNc1coc(=O)cn1,0
4098,N=C1CCCCC(=O)O1,N=C1CCCCC(=O)O1,1
4099,C1CC=CC2(C1)COC2,C1=CC2(CCC1)COC2,0
4100,CC(CO)COC=O,CC(CO)COC=O,0
4101,CC1OCC1C1(O)CC1,CC1OCC1C1(O)CC1,2
4102,CC1CN(C)C1C#N,CC1CN(C)C1C#N,2
4103,OC1CCCC1=O,O=C1CCCC1O,4
4104,CC#CC1CCOC1=N,CC#CC1CCOC1=N,2
4105,OCC1=NC2CC(C2)O1,OCC1=NC2CC(C2)O1,4
4106,COCC1NC1C1CC1,COCC1NC1C1CC1,0
4107,COC(C)C(=O)N(C)C,COC(C)C(=O)N(C)C,2
4108,CN=COC(C)CC#N,CN=COC(C)CC#N,3
4109,CC1=NC2=C(ON=N2)O1,Cc1nc2nnoc2o1,0
4110,C1C2CCC3COCC123,C1CC2CC23COCC13,4
4111,C1OC23C=CCC2CC13,C1=CC23OCC2CC3C1,3
4112,CC1C2CC1(C)C1CN21,CC1C2CC1(C)C1CN21,1
4113,CC1(O)CNC=C1C=O,CC1(O)CNC=C1C=O,1
4114,CCC12CC1(CO2)C#N,CCC12CC1(C#N)CO2,4
4115,C[NH2+]C1C(O)C1C([O-])=O,C[NH2+]C1C(O)C1C(=O)[O-],0
4116,CC(C)C(O)CC(N)=O,CC(C)C(O)CC(N)=O,3
4117,C#CC1(CCCN1)C#N,C#CC1(C#N)CCCN1,2
4118,CN=C1OCC1(O)C#C,C#CC1(O)COC1=NC,3
4119,CC1=NC(=N)C(C)=NN1,Cc1nc(=N)c(C)n[nH]1,3
4120,O=C1COCC1C#C,C#CC1COCC1=O,1
4121,NC(=O)C1OCOC1=N,N=C1OCOC1C(N)=O,3
4122,CCCC(C)(C)C#C,C#CC(C)(C)CCC,2
4123,CC(CCCCO)C=O,CC(C=O)CCCCO,3
4124,NC1(C#N)C(O)C1O,N#CC1(N)C(O)C1O,4
4125,Cc1cnoc1C=O,Cc1cnoc1C=O,1
4126,N=C1CC2NC2C(=O)O1,N=C1CC2NC2C(=O)O1,0
4127,OCC1CC(=O)C=CN1,O=C1C=CNC(CO)C1,3
4128,N=C1OC2CC2C1C=O,N=C1OC2CC2C1C=O,2
4129,CC1CC11C2CC1CC2,CC1CC12C1CCC2C1,2
4130,CC12COC1(CN2)C=O,CC12COC1(C=O)CN2,4
4131,c1nc2c(o1)CCCC2,c1nc2c(o1)CCCC2,4
4132,NC(=O)C[NH2+]CC([O-])=O,NC(=O)C[NH2+]CC(=O)[O-],3
4133,O=COC1CN2CCC12,O=COC1CN2CCC12,4
4134,C#CC1OCC1N1CC1,C#CC1OCC1N1CC1,0
4135,CC1(C#C)C2C3CC2C13,C#CC1(C)C2C3CC2C31,1
4136,Cc1ccc(cc1)C=O,Cc1ccc(C=O)cc1,4
4137,C1OC1C1OCC11CC1,C1OC1C1OCC12CC2,0
4138,CC1(CC1O)C(=O)CO,CC1(C(=O)CO)CC1O,4
4139,CCC12COC1C1CC21,CCC12COC1C1CC12,3
4140,CCC1CC1OC(C)=O,CCC1CC1OC(C)=O,1
4141,C#CC12C3C4C3N1C24,C#CC12C3C4C3N1C42,0
4142,CCOCC(=O)C(C)C,CCOCC(=O)C(C)C,0
4143,COC1CC1CC#N,COC1CC1CC#N,4
4144,CC(C)OC(=O)CN,CC(C)OC(=O)CN,3
4145,CC1C(=O)C2C(O)C12C,CC1C(=O)C2C(O)C12C,4
4146,COc1c(onn1)CN,COc1nnoc1CN,0
4147,CC1C2N1CCC21CN1,CC1C2N1CCC21CN1,4
4148,CC#Cc1nc[nH]n1,CC#Cc1nc[nH]n1,1
4149,CCC12C3CC1(O)CN23,CCC12C3CC1(O)CN32,0
4150,CC1(CC#C)C2CCC12,C#CCC1(C)C2CCC21,4
4151,C1c2c(non2)NC=N1,C1=NCc2nonc2N1,1
4152,CC1CNC2=C1C=CN2,CC1CNc2[nH]ccc21,4
4153,CC1OC11C2CC1C2O,CC1OC12C1CC2C1O,2
4154,c1c2c(on1)N=COC2,C1=Nc2oncc2CO1,0
4155,OCC12OCC3C1CC23,OCC12OCC3C1CC32,2
4156,CC1C2C(O)CC12C,CC1C2C(O)CC12C,2
4157,CC1(CC1)C1CO1,CC1(C2CO2)CC1,1
4158,CN=C1OC=CC=C1,CN=c1cccco1,3
4159,CC12CC3C(CC1)C23,CC12CCC3C(C1)C32,3
4160,CC1(CO1)C1CC=CC1,CC1(C2CC=CC2)CO1,3
4161,Cn1cc(c(c1)O)CO,Cn1cc(O)c(CO)c1,0
4162,C#CC1CC(O1)C#N,C#CC1CC(C#N)O1,0
4163,CN(C)c1cnc(o1)N,CN(C)c1cnc(N)o1,2
4164,CC12OC1CC2OC=N,CC12OC1CC2OC=N,4
4165,OC12CC3C(C=C1)N3C2,OC12C=CC3C(C1)N3C2,1
4166,CC(C#C)C1CC(C)O1,C#CC(C)C1CC(C)O1,0
4167,CC1C2CN1CC2=NO,CC1C2CN1CC2=NO,1
4168,CC(=O)C1CC11CCC1,CC(=O)C1CC12CCC2,1
4169,C1CC23CCCC12O3,C1CC23CCC2(C1)O3,2
4170,C#CCC1(CC1)CC#C,C#CCC1(CC#C)CC1,1
4171,CC1OC2CC3C(C2)C13,CC1OC2CC3C(C2)C13,4
4172,CC1(CC2CN12)C#N,CC1(C#N)CC2CN21,3
4173,O=CC1CC2OCC1O2,O=CC1CC2OCC1O2,4
4174,CCC(=O)C(=O)C#CC,CC#CC(=O)C(=O)CC,1
4175,OC1CCOC1C=O,O=CC1OCCC1O,3
4176,Cc1c(c(=O)cn[nH]1)N,Cc1[nH]ncc(=O)c1N,0
4177,COC(=O)C1(CO1)C=O,COC(=O)C1(C=O)CO1,4
4178,CC1C2OC1C21CN1C,CC1C2OC1C21CN1C,3
4179,CC1C(=O)OC11CC1,CC1C(=O)OC12CC2,2
4180,OCC12C3CN=C1OC23,OCC12C3=NCC1C2O3,2
4181,c1noc(=NCC=O)o1,O=CCN=c1ocno1,4
4182,CC(O)CN1C=CC=N1,CC(O)Cn1cccn1,2
4183,CC1NC1C1OCC=C1,CC1NC1C1C=CCO1,4
4184,CC(C)(C=O)N=COC,COC=NC(C)(C)C=O,3
4185,CC1C(O)C1C(C)=NO,CC(=NO)C1C(C)C1O,0
4186,CC12CC3(C)C1CCC23,CC12CC3(C)C1CCC23,0
4187,O=COC1CC1N1CC1,O=COC1CC1N1CC1,3
4188,N#CC1C2CC3C2OC13,N#CC1C2CC3C1OC23,1
4189,Cc1c(c(=O)ocn1)O,Cc1ncoc(=O)c1O,2
4190,C1C2OC11COCC21,C1OCC23CC(O2)C13,3
4191,C#CCC1CC=CC1,C#CCC1CC=CC1,4
4192,CCNc1c(non1)N,CCNc1nonc1N,3
4193,C1CC12COCCOC2,C1COCC2(CC2)CO1,0
4194,C1C2C3C1COCCN23,C1CN2C3CC(CO1)C32,1
4195,CCC1C2NC1C2=O,CCC1C2NC1C2=O,3
4196,OCC12C3CC(C13)C2=O,O=C1C2CC3C2C13CO,0
4197,N=C1OC2CC1C21CN1,N=C1OC2CC1C21CN1,2
4198,CC1COCCCO1,CC1COCCCO1,3
4199,CCc1cc[nH]c1C#C,C#Cc1[nH]ccc1CC,0
4200,O=CC1(C#N)C2CC1O2,N#CC1(C=O)C2CC1O2,0
4201,CC1(O)C2CC1C2C#N,CC1(O)C2CC1C2C#N,3
4202,C#CC1OCC11CC1,C#CC1OCC12CC2,0
4203,CC1CC(=CCO1)C#N,CC1CC(C#N)=CCO1,2
4204,CC1C2OC2C1C,CC1C(C)C2OC12,1
4205,CCC1COC(=N1)C#C,C#CC1=NC(CC)CO1,2
4206,CC12CN3C(C13)C21CC1,CC12CN3C1C3C21CC1,1
4207,CC1OC2COC(C)C12,CC1OCC2OC(C)C12,3
4208,CC1CC(C1)(C#N)C#N,CC1CC(C#N)(C#N)C1,3
4209,OCC(OCC=O)C#N,N#CC(CO)OCC=O,2
4210,Cc1ccc(o1)N(=O)=O,Cc1ccc([N+](=O)[O-])o1,0
4211,OCC12CC1CC21CO1,OCC12CC1CC21CO1,4
4212,OC1CC2CC2C2OC12,OC1CC2CC2C2OC12,4
4213,C1CC(=O)C(=C1N)C#N,N#CC1=C(N)CCC1=O,0
4214,CC1(O)CC2C(O)CC12,CC1(O)CC2C(O)CC21,3
4215,COC1OC2C3NC2C13,COC1OC2C3NC2C13,4
4216,CC(C)C(CO)CC#C,C#CCC(CO)C(C)C,1
4217,C1C2OCCC3CC12O3,C1CC2CC3(CC3O1)O2,1
4218,CCOC=NC1COC1,CCOC=NC1COC1,4
4219,CC1CCCC1(C)C=O,CC1CCCC1(C)C=O,0
4220,CC12CC3(C#N)C(N1)C23,CC12CC3(C#N)C(N1)C23,3
4221,CC1COC(=N)N1C=N,CC1COC(=N)N1C=N,4
4222,OC1C2CC3C1C2C3=O,O=C1C2CC3C(O)C2C13,1
4223,Cc1coc(c1CO)C,Cc1coc(C)c1CO,4
4224,CC1OC1C#CCCO,CC1OC1C#CCCO,3
4225,c1cnc(nc1O)C=O,O=Cc1nccc(O)n1,3
4226,CC1OC2C(O)C12C#N,CC1OC2C(O)C12C#N,4
4227,COC1CC1(C)CC#N,COC1CC1(C)CC#N,1
4228,O=C1C=CCOC1C#N,N#CC1OCC=CC1=O,0
4229,c1cc(oc1)C2COC2,c1coc(C2COC2)c1,1
4230,C#CC1CC2CC2CO1,C#CC1CC2CC2CO1,2
4231,OC1C2CC1(O)C2,OC1C2CC1(O)C2,1
4232,CC1NC(=O)CNC1=O,CC1NC(=O)CNC1=O,4
4233,C1NC1C1=CN=CO1,c1ncc(C2CN2)o1,1
4234,COCC1C2COC12,COCC1C2COC12,0
4235,Cn1ccc(n1)OC=O,Cn1ccc(OC=O)n1,3
4236,CCC12CCCC1O2,CCC12CCCC1O2,3
4237,CC(C)C(=N)N(C)C=O,CC(C)C(=N)N(C)C=O,0
4238,[O-]C(=O)C1CC1C1C[NH2+]1,O=C([O-])C1CC1C1C[NH2+]1,1
4239,CCCC1C(C)N1C,CCCC1C(C)N1C,2
4240,CC12CC1(C)OCOC2,CC12COCOC1(C)C2,2
4241,CCOC1(CCC1)C#C,C#CC1(OCC)CCC1,0
4242,CC1CC(C1)(C=O)C#C,C#CC1(C=O)CC(C)C1,4
4243,CC(C)(C)NC(=N)C=O,CC(C)(C)NC(=N)C=O,4
4244,CC1CC([NH+]1C)C([O-])=O,CC1CC(C(=O)[O-])[NH+]1C,1
4245,c1c(c(co1)N(=O)=O)N,Nc1cocc1[N+](=O)[O-],0
4246,CC(NC=[NH2+])C([O-])=O,CC(NC=[NH2+])C(=O)[O-],2
4247,O=C1CNC=CC(=O)N1,O=C1C=CNCC(=O)N1,1
4248,CC12OC(=O)CC1C2O,CC12OC(=O)CC1C2O,2
4249,CC1OC11COC1C=O,CC1OC12COC2C=O,4
4250,O=CC12OC3C1CC23,O=CC12OC3C1CC32,0
4251,COC1COCC1C#C,C#CC1COCC1OC,3
4252,Cc1[nH]nc(n1)CO,Cc1nc(CO)n[nH]1,0
4253,CCCC(CC)CO,CCCC(CC)CO,3
4254,OCC1CN=CN1C=O,O=CN1C=NCC1CO,1
4255,CC12NC1C(C)(O)C2O,CC1(O)C(O)C2(C)NC12,0
4256,CCNC(=O)OC(C)C,CCNC(=O)OC(C)C,2
4257,O=C1C2C3N2C1C31CC1,O=C1C2C3N2C1C31CC1,2
4258,OC1CCC=CC1,OC1CC=CCC1,1
4259,COC(CO)C(=N)OC,COC(=N)C(CO)OC,2
4260,CC12CC(=O)OCC1N2,CC12CC(=O)OCC1N2,4
4261,N#CC1CCOC2CC12,N#CC1CCOC2CC12,2
4262,C#CC1C2COC12C#N,C#CC1C2COC12C#N,1
4263,Cc1c([nH]nc1NC)N,CNc1n[nH]c(N)c1C,1
4264,OCC(=O)C(=O)C1CN1,O=C(CO)C(=O)C1CN1,3
4265,CC1CCCC(=N)O1,CC1CCCC(=N)O1,3
4266,OC1C2C3CN2C3C1O,OC1C(O)C2C3CN2C13,2
4267,OC1C2CC3CC3C12O,OC1C2CC3CC3C12O,2
4268,OC1=CN=COC1=N,N=c1ocncc1O,3
4269,CC1C(N1C)C(=O)C#C,C#CC(=O)C1C(C)N1C,4
4270,CC1(CC=CC1=NO)C,CC1(C)CC=CC1=NO,3
4271,CC(O)C(C)CCC#N,CC(O)C(C)CCC#N,0
4272,C1C2OC3CC12OCC3,C1CC2CC3(CC3O2)O1,4
4273,OC1C2NC2COC1=N,N=C1OCC2NC2C1O,0
4274,c1nc2c(o1)C=CC2=O,O=C1C=Cc2ocnc21,3
4275,CCc1cc(=O)cc[nH]1,CCc1cc(=O)cc[nH]1,3
4276,NC1=CC(=N)C(O)=NN1,N=c1cc(N)[nH]nc1O,2
4277,COC1CC1CO,COC1CC1CO,3
4278,C1C2CCC3OC12C=C3,C1=CC23CC2CCC1O3,1
4279,CC1CC2CC1CC=C2,CC1CC2C=CCC1C2,0
4280,OC1C2COCC1N2,OC1C2COCC1N2,4
4281,CC1(CC1N1CC1)C=O,CC1(C=O)CC1N1CC1,4
4282,CC1(C)OC(=N)C1C#N,CC1(C)OC(=N)C1C#N,1
4283,O=CC12OC3C1COC23,O=CC12OC3C1COC32,2
4284,CCC1(O)CNC1=O,CCC1(O)CNC1=O,0
4285,OC1C2NC(=O)COC12,O=C1COC2C(O)C2N1,1
4286,Cc1cn[nH]c1N,Cc1cn[nH]c1N,0
4287,CC1CC2CC2CC1C,CC1CC2CC2CC1C,0
4288,CC1(O)CNC(=O)C1O,CC1(O)CNC(=O)C1O,3
4289,CC1COC(=O)N1C=O,CC1COC(=O)N1C=O,2
4290,O=CC1C(=O)CC11CC1,O=CC1C(=O)CC12CC2,3
4291,CC12C3N1CC2C31CO1,CC12C3CN1C2C31CO1,2
4292,OC12C3CC(C13)C21CC1,OC12C3CC(C31)C21CC1,3
4293,N#CC1OC2CC(C2)O1,N#CC1OC2CC(C2)O1,0
4294,C#CC1(CO1)C1CO1,C#CC1(C2CO2)CO1,0
4295,OCC(=O)C1OC1C#C,C#CC1OC1C(=O)CO,1
4296,C1C(CN1C(=O)N)C=O,NC(=O)N1CC(C=O)C1,3
4297,CC(C)C(=O)C(O)CO,CC(C)C(=O)C(O)CO,1
4298,COCCC1(O)CC1C,COCCC1(O)CC1C,3
4299,CC1C(C)C1(C#C)C#C,C#CC1(C#C)C(C)C1C,3
4300,CC(C)c1c(c[nH]n1)N,CC(C)c1n[nH]cc1N,0
4301,CC1C2C3C(C#C)C2N13,C#CC1C2C3C(C)N2C13,3
4302,CCC1CC2CCC2=C1,CCC1C=C2CCC2C1,1
4303,CC1(O)C2CC1N2C=O,CC1(O)C2CC1N2C=O,4
4304,CN1CC1C(=O)C(C)=O,CC(=O)C(=O)C1CN1C,0
4305,N=C1OCC(=O)C11CN1,N=C1OCC(=O)C12CN2,3
4306,CCC1=CC(C)CCC1,CCC1=CC(C)CCC1,1
4307,COC(CO)C1(C)CO1,COC(CO)C1(C)CO1,4
4308,c1c2c(ncn1)CC=C2,C1=Cc2cncnc2C1,2
4309,OC1CCC2=C1NN=N2,OC1CCc2nn[nH]c21,4
4310,O=CCC12CCCC1N2,O=CCC12CCCC1N2,2
4311,OC1CCC2C3OC2C13,OC1CCC2C3OC2C13,3
4312,N#CC1=CC2C3OC1C23,N#CC1=CC2C3OC1C23,0
4313,CCC(OC(C)C)C=O,CCC(C=O)OC(C)C,2
4314,CCOC1CN(C)C1=O,CCOC1CN(C)C1=O,2
